balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path
111,8,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,07,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_07_00_02,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_07_00_02.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_07_00_02.mp4
112,8,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,07,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_07_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_07_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_07_00_03.mp4
113,9,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,08,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_08_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_08_00_03.mp4
114,9,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,08,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_08_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_08_00_03.mp4
115,9,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,08,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_08_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_08_00_03.mp4
116,9,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,08,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_08_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_08_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_08_00_04.mp4
117,9,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,08,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_08_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_08_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_08_00_04.mp4
118,9,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,08,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_08_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_08_00_03.mp4
119,9,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,08,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_08_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_08_00_03.mp4
120,9,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,08,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_08_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_08_00_03.mp4
121,9,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,08,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_08_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_08_00_03.mp4
122,9,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,08,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_08_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_08_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_08_00_04.mp4
123,9,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,08,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_08_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_08_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_08_00_04.mp4
124,9,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,08,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_08_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_08_00_03.mp4
125,9,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,08,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_08_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_08_00_03.mp4
126,9,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,08,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_08_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_08_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_08_00_04.mp4
127,10,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,09,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_09_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_09_00_03.mp4
128,10,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,09,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_09_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_09_00_03.mp4
129,10,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,09,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_09_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_09_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_09_00_05.mp4
130,10,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,09,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_09_00_05,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_09_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_09_00_05.mp4
131,10,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,09,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_09_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_09_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_09_00_04.mp4
132,10,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,09,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_09_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_09_00_03.mp4
133,10,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,09,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_09_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_09_00_03.mp4
134,10,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,09,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_09_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_09_00_03.mp4
135,10,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,09,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_09_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_09_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_09_00_05.mp4
136,10,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,09,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_09_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_09_00_03.mp4
137,10,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,09,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_09_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_09_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_09_00_04.mp4
138,10,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,09,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_09_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_09_00_03.mp4
139,10,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,09,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_09_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_09_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_09_00_04.mp4
140,10,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,09,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_09_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_09_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_09_00_04.mp4
141,11,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,10,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_10_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_10_00_03.mp4
142,11,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,10,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_10_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_10_00_03.mp4
143,11,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,10,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_10_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_10_00_03.mp4
144,11,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,10,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_10_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_10_00_04.mp4
145,11,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,10,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_10_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_10_00_03.mp4
146,11,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,10,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_10_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_10_00_03.mp4
147,11,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,10,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_10_00_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_10_00_04.mp4
148,11,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,10,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_10_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_10_00_03.mp4
149,11,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,10,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_10_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_10_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_10_00_05.mp4
150,11,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,10,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_10_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_10_00_04.mp4
151,11,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,10,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_10_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_10_00_04.mp4
152,11,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,10,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_10_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_10_00_03.mp4
153,11,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,10,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_10_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_10_00_04.mp4
154,11,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,10,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_10_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_10_00_04.mp4
155,12,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,11,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_11_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_11_00_03.mp4
156,12,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,11,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_11_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_11_00_03.mp4
157,12,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,11,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_11_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_11_00_04.mp4
158,12,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,11,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_11_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_11_00_04.mp4
159,12,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,11,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_11_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_11_00_04.mp4
160,12,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,11,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_11_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_11_00_04.mp4
161,12,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,11,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_11_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_11_00_03.mp4
162,12,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,11,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_11_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_11_00_03.mp4
163,12,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,11,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_11_00_02,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_11_00_02.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_11_00_02.mp4
164,12,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,11,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_11_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_11_00_04.mp4
165,12,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,11,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_11_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_11_00_04.mp4
166,12,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,11,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_11_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_11_00_04.mp4
167,12,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,11,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_11_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_11_00_03.mp4
