balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path
59,10,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,09,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_09_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_09_00_03.mp4
60,11,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,10,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_10_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_10_00_04.mp4
61,11,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,10,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_10_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_10_00_03.mp4
62,11,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,10,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_10_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_10_00_03.mp4
63,11,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,10,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_10_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_10_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_10_00_04.mp4
64,11,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,10,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_10_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_10_00_03.mp4
65,12,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_11_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_11_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_11_00_05.mp4
66,12,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_11_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_11_00_03.mp4
67,12,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_11_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_11_00_03.mp4
68,12,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_11_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_11_00_03.mp4
69,12,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_11_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_11_00_03.mp4
70,13,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_12_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_12_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_12_00_05.mp4
71,13,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_12_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_12_00_03.mp4
72,13,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_12_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_12_00_03.mp4
73,13,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_12_00_05,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_12_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_12_00_05.mp4
74,13,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_12_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_12_00_03.mp4
75,14,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_13_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_13_00_03.mp4
76,14,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_13_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_13_00_03.mp4
77,14,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_13_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_13_00_03.mp4
78,14,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_13_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_13_00_04.mp4
79,14,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_13_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_13_00_03.mp4
80,15,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_14_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_14_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_14_00_05.mp4
81,15,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_14_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_14_00_03.mp4
82,15,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_14_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_14_00_03.mp4
83,15,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_14_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_14_00_04.mp4
84,15,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_14_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_14_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_14_00_02.mp4
85,16,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_15_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_15_00_04.mp4
86,16,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_15_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_15_00_03.mp4
87,16,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_15_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_15_00_03.mp4
88,16,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_15_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_15_00_04.mp4
89,16,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_15_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_15_00_03.mp4
90,17,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_16_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_16_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_16_00_05.mp4
91,17,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_16_00_02,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_16_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_16_00_02.mp4
92,17,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_16_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_16_00_03.mp4
93,17,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_16_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_16_00_03.mp4
94,17,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_16_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_16_00_03.mp4
95,18,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,17,30,fallback_hh30_missing_hh00,partial_day,bumblebox-19_2026-02-22_17_30_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_17_30_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_17_30_04.mp4
96,18,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_17_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_17_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_17_00_04.mp4
97,18,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_17_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_17_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_17_00_03.mp4
98,18,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_17_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_17_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_17_00_03.mp4
99,18,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_17_00_05,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_17_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_17_00_05.mp4
100,18,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_17_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_17_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_17_00_04.mp4
101,18,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_17_00_07,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_17_00_07.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_17_00_07.mp4
102,18,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_17_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_17_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_17_00_02.mp4
103,19,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_18_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_18_00_03.mp4
104,19,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_18_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_18_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_18_00_04.mp4
105,19,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_18_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_18_00_03.mp4
106,19,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_18_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_18_00_03.mp4
107,19,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_18_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_18_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_18_00_04.mp4
108,19,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_18_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_18_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_18_00_04.mp4
109,19,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_18_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_18_00_03.mp4
110,19,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_18_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_18_00_03.mp4
111,20,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_19_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_19_00_03.mp4
112,20,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_19_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_19_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_19_00_04.mp4
113,20,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_19_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_19_00_03.mp4
114,20,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_19_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_19_00_03.mp4
115,20,pre,true,MCs-5-and-6,5;6,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-18_2026-02-22_19_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/pre/2026-02-22/bumblebox-18_2026-02-22_19_00_03.mp4
116,20,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_19_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_19_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_19_00_04.mp4
117,20,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_19_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_19_00_03.mp4
